1.0667961,0.5459939,1.0386013,1.8232293,0.73742825,1.2306701
1.3461187,0.8541862,1.4597617,1.0461786,2.0338135,0.49684536
0.13188313,0.2726873,0.7242314,0.3912388,0.58179915,0.85884607
0.6048928,0.62942743,1.7599219,1.3821833,0.6008645,0.7651013
0.4384675,0.60932624,1.108231,0.82213783,0.830259,1.258361
0.715333,0.16119644,0.6304783,0.80801153,0.39540803,0.8716903
0.8502874,0.41196272,1.5584797,0.9761136,0.40249747,0.20603892
0.8527086,1.9225023,0.7075835,1.2158132,0.7814328,1.1583112
0.7747695,1.4986693,1.5795457,0.36038905,0.6998788,0.8637558
0.73352075,1.0273805,1.0139874,0.75644106,1.3708735,0.33157134
0.71677035,1.2000647,0.786889,0.81694514,1.7200332,1.7634852
0.67259586,0.7870244,1.7776179,0.641722,0.7247687,1.2342558
1.0345875,2.102816,0.79691696,0.36477953,0.77064854,0.85894644
1.2185992,0.21417245,1.1429205,1.0760574,0.5986602,1.7411814
2.0240738,-0.051476866,0.93836176,0.58342165,0.60747564,1.0084978
2.154218,0.63412094,0.9232867,0.74222296,0.46907377,0.36992288
1.2904366,0.8238611,0.8756863,0.7610212,1.0602057,0.9282192
1.4376377,1.3940256,0.888772,0.9549939,0.82478493,0.36693197
1.5731479,1.5967807,0.50613344,0.7454661,0.689729,1.7599218
1.0630769,0.4204066,0.5642239,0.5326224,1.1241906,0.7262738
0.59968346,1.1953583,0.30451894,0.911994,0.9256872,0.34297565
0.5922221,0.6014193,0.79215145,1.0355589,0.23938884,1.4220144
2.3286636,1.1201442,1.0169516,0.95967346,1.0705622,0.68919075
0.84589154,0.5552653,1.0650067,0.7601489,0.5845612,1.09712
0.7615138,1.1920958,1.0543182,0.7698854,0.48778778,1.2850951
1.392964,0.70307827,1.3336655,0.5635729,1.0340905,0.09745446
0.6684751,0.57554126,0.48040527,1.3159671,0.54135597,0.31083724
0.5519831,0.5044849,0.9110756,0.89574045,1.3150841,0.6387254
0.72255605,0.98844576,1.6280583,2.0868084,1.6449208,0.35405418
0.37577945,1.1420838,0.50909233,1.0451803,0.9037747,1.0403519
1.5712487,1.4377674,1.0061558,0.25888216,0.6362859,0.47126436
0.91149086,0.538398,0.9301225,1.2553732,1.0281552,0.32422206
1.6761662,1.8056315,1.6511265,0.4534706,1.4262528,0.47044683
2.6597188,1.2747296,0.5945941,0.9574364,1.2301558,1.2395241
1.2513325,0.6522913,0.7080487,0.2192595,1.5517055,1.071765
0.7327862,1.5757533,0.8547071,0.89539576,1.0353224,1.1793635
1.5559701,0.4657503,0.9674243,1.1599188,0.67489624,1.5143685
1.0563253,1.3041404,1.44728,0.7745046,0.52385503,0.5781734
1.5437568,1.1775321,0.92351633,0.4119838,1.3999839,1.2119914
0.9370251,1.9564316,1.4046303,0.61072874,0.5679327,1.2099699
0.4550785,1.489653,0.64184827,1.027245,0.68665105,1.5658276
0.8076138,0.89819884,0.66128725,0.41890883,0.97379667,0.58250177
2.2975826,0.9481542,1.7771993,0.571249,0.7893405,1.2781179
1.4369572,0.95869327,1.2521752,0.4912927,1.1605839,0.45422748
2.5113363,1.3661593,1.1619896,0.67191947,0.75161046,0.90284455
1.1515464,1.8287809,0.44902396,0.8925795,1.238773,1.9652225
2.1544402,2.0012844,1.0765287,0.8145813,0.3819611,0.7372428
1.0115334,0.7778623,0.74401504,-0.054788172,0.5508639,0.64958644
0.8950485,0.9141791,1.3896906,4.312848,0.4620937,1.1619871
0.7395143,1.5684531,0.4447801,1.1016107,1.6557078,0.26489374
0.9716049,0.500401,0.79887486,0.5944386,1.3193371,2.429296
0.95779604,0.26354036,0.41756535,0.5940713,1.2583783,1.6294955
1.3820845,0.7533481,1.3556687,1.1922901,1.5090561,1.5466267
0.52214277,0.39565477,1.819465,1.1167922,1.4367254,2.0428405
1.2439548,0.9083935,0.94219583,1.3646557,1.7540905,0.123916
0.711115,1.2420274,1.4683431,1.3566301,2.218817,0.6960683
0.928275,1.4670726,1.3118609,1.0122697,0.25896543,0.5932964
1.1034504,1.3479029,1.3906976,0.50467247,1.2058321,1.373018
1.0022503,1.9874799,0.4490084,0.802212,0.9347728,0.76830757
0.28667486,1.3452591,0.275159,0.28217453,0.952197,0.37206748
0.6648555,0.35292938,1.5693,1.2216656,0.25353527,1.0489051
1.1541474,0.8069285,1.7236052,1.4886653,0.46091056,0.81693184
1.0882328,0.26164398,1.2111651,1.1830628,1.1322129,1.387636
1.3592283,0.954314,1.5966728,1.4569316,0.9565491,1.1274081
1.3816316,1.637636,2.2939448,1.943763,0.95063776,1.7853642
1.763276,1.0040784,0.7380269,0.7583025,1.6755953,0.503019
1.29098,1.1589266,0.6054828,1.2309651,0.995304,0.9282923
4.0632358,0.90011287,1.3254184,1.7099023,0.92825717,1.1225001
0.4359079,0.4957287,1.2455925,0.4135775,0.9191718,0.4863524
1.1016308,1.4511324,1.475264,0.9548565,0.20730408,0.5921126
4.1666923,1.3368044,1.5671173,0.43177867,0.6431633,0.808473
4.3220444,0.6090921,1.2099404,0.115421414,1.3063133,0.96509314
1.4458762,0.13182297,1.4811591,0.6156392,0.7794227,1.080849
0.81475663,0.56384456,0.7033881,0.68364716,1.2041192,1.4610847
1.2897239,2.028946,0.80628335,0.9891633,0.60534567,0.16574207
0.88714284,1.544321,0.9111271,0.7071286,1.1909617,1.4879986
1.0207156,0.64828193,0.6795967,0.3654613,0.89716935,4.088447
0.48005152,2.4527407,1.3980669,1.1319072,2.0456586,0.43650186
4.63866,4.2254605,1.1642942,0.6988824,4.4475,0.95992196
0.11942594,0.16383031,0.7707368,0.8264254,1.0838227,1.0709084
-0.24031739,0.69094586,0.5519506,0.6261553,5.346971,1.0280042
-0.5000107,0.40744475,0.41961926,1.1735071,0.5841054,4.157641
-0.4695081,4.4024014,0.07344906,0.86517364,0.32598174,4.289216
-0.45232934,0.5866971,0.4453038,0.7224179,0.18483652,4.02581
-0.016901359,4.3927526,1.4917248,0.7960626,0.7846679,0.61697894
-0.7044068,0.8875067,0.7839105,1.0705292,4.0523844,4.18963
-1.2388663,2.267042,0.66653335,0.98924834,0.8456756,4.029813
0.2990885,0.95658815,0.7198014,1.062326,3.9508443,0.7904477
-0.3501861,0.9675462,0.78230107,1.0184655,4.351409,0.83385456
0.4413448,1.1130134,0.3323001,4.1456723,1.0393766,0.28627127
0.028551817,4.25123,1.320033,0.6089045,4.4475007,0.13319536
-0.6836245,0.9704598,1.2708892,0.9484429,1.2511446,-0.16283041
-0.0053447187,5.168102,1.0167937,1.2262299,-0.6908602,0.02170077
-0.39432174,0.52155805,0.5257871,3.8063655,0.16451319,-0.4302505
